"logFC","AveExpr","t","P.Value","adj.P.Val","B","ProbeID","SYMBOL","ENTREZID"
-0.850395886810237,6.69246520247016,-5.05260267633847,1.21702981390597e-06,0.000386908095838518,5.16900570143834,"ILMN_2099798","LYPLA1","10434"
-0.818639183805957,7.23331259488414,-5.04552404698384,1.2563367740441e-06,0.000393615773641818,5.13970580465113,"ILMN_1796099","LOC644380","644380"
0.703919068223014,7.36526963079981,5.03866756987049,1.29558426589729e-06,0.000399498087492913,5.11135295923804,"ILMN_1735764","HTR2B","3357"
-0.760991866041456,6.92160770197225,-5.03584723852603,1.31207161680067e-06,0.000399498087492913,5.09969821839377,"ILMN_2122669","TOPORS","10210"
-0.551432027586241,6.56606411472745,-5.03103333482716,1.34068502648005e-06,0.000402540679200635,5.07981584347363,"ILMN_2086952","TOP1P1","7151"
-0.550109874554989,6.85050517464097,-5.02464413661554,1.37959915100933e-06,0.000408550334883832,5.05344786911976,"ILMN_1677301","LOC653082","653082"
-0.613360316291896,6.71506357186528,-5.02064663368628,1.40450180057532e-06,0.00041030432330861,5.03696233633044,"ILMN_3188174","LOC100129067","100129067"
-0.537846590187617,6.4218165760146,-5.01468867039106,1.44242903950362e-06,0.000415765746346525,5.01240912018959,"ILMN_2129309","SEC23A","10484"
-0.975279508593607,8.79843323116377,-5.0058968626565,1.50021805487129e-06,0.000419507509120009,4.9762150080323,"ILMN_2061419","CYCSL1","157317"
-1.24596698263587,7.58128724036115,-5.00172878541335,1.52839436974616e-06,0.000419507509120009,4.95907154719672,"ILMN_2379835","SUMO1","7341"
-0.706109920971957,6.88430710936195,-5.00054005836471,1.5365238945741e-06,0.000419507509120009,4.9541841174715,"ILMN_3291921","LOC645086","645086"
-0.704991960978669,7.03550462272596,-4.99739037785939,1.55826755090674e-06,0.000419507509120009,4.94123823534471,"ILMN_1794150","LOC654074","654074"
-0.914686336679217,7.22164241616175,-4.99505941387152,1.57455124275217e-06,0.000419507509120009,4.93166117415869,"ILMN_1678437","FRY","10129"
-0.62427155341067,6.86306712946142,-4.99037626720701,1.60776759356693e-06,0.000419507509120009,4.9124294316801,"ILMN_1739674","PDE4DIP","9659"
-0.791838967926612,6.83662130506441,-4.9893811002218,1.61491316491434e-06,0.000419507509120009,4.90834433872865,"ILMN_1742324","C1orf9","51430"
-0.677957386408242,6.96300905411926,-4.98605116178094,1.63904785080774e-06,0.000419507509120009,4.89467936358585,"ILMN_1724474","CARD16","114769"
-0.879224246238444,7.10343576939791,-4.9846285287858,1.6494651806458e-06,0.000419507509120009,4.88884331506958,"ILMN_2147503","ALG13","55849"
-0.813128108219274,6.81166190910884,-4.97125024479375,1.75062425008501e-06,0.000440058081841138,4.83401954206992,"ILMN_2211583","KIAA1279","26128"
-0.64801827322318,6.7265326527526,-4.95484384213502,1.88291803617324e-06,0.000467782094510865,4.76692953879693,"ILMN_1757084","LOC642443","642443"
-0.735563166691658,6.97153619581484,-4.95231044092049,1.90419207683209e-06,0.000467782094510865,4.75658387123456,"ILMN_3205924","LOC651198","651198"
-0.851607031660415,9.9075980384869,-4.93445530541407,2.06088230830529e-06,0.000500585997089256,4.68377568555908,"ILMN_1912662",NA,NA
-1.01282598406945,11.2019445250403,-4.92738088505554,2.12636327874588e-06,0.000510752459554761,4.65498011114542,"ILMN_3237404","LOC100132585","100132585"
-0.922570414712629,11.5325707246498,-4.92206744662831,2.17686677110166e-06,0.000515305547645336,4.63337181341184,"ILMN_3223500","LOC728903","728903"
-0.92614594401685,8.18345650504647,-4.92039603187045,2.19299243146317e-06,0.000515305547645336,4.62657807398202,"ILMN_3280842","LOC149501","149501"
-0.606984021025931,6.77963310427813,-4.90341268417911,2.36355337751389e-06,0.000543566988458459,4.55764014397727,"ILMN_2229950","MPHOSPH10","10199"
-0.682029858360003,7.1033810772357,-4.89924698242443,2.40731345514393e-06,0.000547803181824226,4.54075702954244,"ILMN_3199896","LOC442153","442153"
-1.07073866268335,9.79228145766741,-4.88955694659536,2.51216550906805e-06,0.000565708270573262,4.5015242563187,"ILMN_3294134","LOC389765","389765"
-1.2793389536556,8.23499628916945,-4.8816809042808,2.60063740187222e-06,0.000577005550481293,4.46967704394858,"ILMN_2059452","SLC12A2","6558"
-0.776351043887379,8.3074369090123,-4.88036453278962,2.61571578995128e-06,0.000577005550481293,4.46435782311698,"ILMN_3301585","LOC730993","730993"
-0.698276457732222,6.81552735221188,-4.87262645068914,2.70607930876151e-06,0.000579159092260944,4.43311049066169,"ILMN_2118910","TPRKB","51002"
-0.985343266590978,8.27266243146088,-4.87081630854177,2.72765027549432e-06,0.000579159092260944,4.42580606424941,"ILMN_3227563","LOC729255","729255"
-0.669873828520864,8.0012494812644,-4.86801249263142,2.76139184211819e-06,0.000579159092260944,4.41449574710275,"ILMN_3225673","LOC730060","730060"
-1.31589694654295,8.04001211668625,-4.86597031405156,2.78622192594774e-06,0.000579159092260944,4.40626075323056,"ILMN_3201663","LOC645231","645231"
-0.588676405205581,6.51656259204662,-4.85309617377087,2.94780721503183e-06,0.00060691139404341,4.35440373217392,"ILMN_1681160","CCT6P1","643253"
-0.900575663110832,7.82830607146779,-4.8403000118887,3.11739185269028e-06,0.000635771481806211,4.30295912661113,"ILMN_3234116","LOC730382","730382"
-0.939926077397942,7.22198101340168,-4.8320202985927,3.2321157017298e-06,0.000653008198504624,4.26972441498908,"ILMN_2113362","ARL6IP1","23204"
-0.949978694830578,7.3492491929402,-4.82437289834975,3.34170293762709e-06,0.000663557174562338,4.23906440936906,"ILMN_1695872","LOC641992","641992"
-0.68132515283605,7.26310563268161,-4.82181499573354,3.37915421428309e-06,0.000663557174562338,4.22881710467467,"ILMN_3199755","LOC646821","646821"
-1.17794422307941,7.66605695997268,-4.82122816400591,3.38780339147073e-06,0.000663557174562338,4.22646673288523,"ILMN_2076602","ITM2A","9452"
-0.71477810422288,6.98372754523857,-4.8125340133094,3.51848329962796e-06,0.00067583669154652,4.19166933427987,"ILMN_2103014","CCDC104","112942"
-0.943508640496284,11.056667148236,-4.8095825324566,3.56394591712015e-06,0.00067583669154652,4.1798667169981,"ILMN_3238053","LOC100129211","100129211"
-1.06743725721594,11.0569327202904,-4.80416351987197,3.64890161616208e-06,0.000680344648034236,4.15821043155926,"ILMN_3261439","LOC100128098","100128098"
-1.07314326128023,8.65077861956139,-4.80361026518089,3.65768465424313e-06,0.000680344648034236,4.15600042884868,"ILMN_3291472","LOC442727","442727"
-0.500245584615041,6.63475969117945,-4.80207705713835,3.68213173374066e-06,0.000680344648034236,4.14987692176527,"ILMN_1705330","LOC648863","648863"
-0.793475084325788,6.77628348729455,-4.79729259136656,3.7594414099255e-06,0.000688742410167538,4.13077729776382,"ILMN_2147471","PI4K2B","55300"
-0.901994594790351,7.0781031272829,-4.79124957829141,3.85933492905182e-06,0.000690336451684435,4.10667334324461,"ILMN_2106931","PPP1R15B","84919"
-0.89788335208977,11.3008411713451,-4.78875229381755,3.90136198678482e-06,0.000690336451684435,4.09671880634334,"ILMN_2150465","C5orf28","64417"
-1.47901054933807,8.53774205599897,-4.78823388184462,3.91014174292061e-06,0.000690336451684435,4.09465281505725,"ILMN_2050246","AGR3","155465"
-0.894294441454717,8.48238125253448,-4.78817249502142,3.91118264726684e-06,0.000690336451684435,4.09440818519585,"ILMN_3239895","LOC100134053","100134053"
-1.01628879360774,8.02762602690657,-4.78719407798241,3.92780939759393e-06,0.000690336451684435,4.09050944796813,"ILMN_3201216","LOC441550","441550"
-0.780778904241343,7.09052159173472,-4.77903635141406,4.06912616074649e-06,0.000695224205042967,4.058025637251,"ILMN_2284181","UGP2","7360"
-0.732466488366006,8.72435869518437,-4.7786894610134,4.07524314076433e-06,0.000695224205042967,4.05664522596517,"ILMN_1727165","LOC644852","644852"
-1.07330181345941,9.9261299599008,-4.77817919114191,4.08425728746678e-06,0.000695224205042967,4.0546147972972,"ILMN_3215461","LOC100131989","100131989"
-0.825232713037255,8.8642187347369,-4.76883806939297,4.252722287469e-06,0.000706795690730765,4.01747325043028,"ILMN_2246548","GSTTP2","653399"
-0.896402420325643,9.26093324283543,-4.76816434830876,4.26512924488679e-06,0.000706795690730765,4.01479649718595,"ILMN_2105253","PTGR2","145482"
-1.09207302636788,7.40897816424523,-4.76718127037917,4.28329603463489e-06,0.000706795690730765,4.01089113755866,"ILMN_2171289","SAMSN1","64092"
-0.820121980229658,7.20401971537505,-4.76448476649248,4.33351119180409e-06,0.000706795690730765,4.00018206951891,"ILMN_2131467","GNAI1","2770"
-0.587826492587453,6.79986932707199,-4.76210466589096,4.37830699648364e-06,0.000706795690730765,3.99073326495582,"ILMN_1783170","ING3","54556"
-1.0837385947291,7.77682141272593,-4.76057178631176,4.40739407947383e-06,0.000706795690730765,3.98464968570819,"ILMN_2116556","LSM5","23658"
-0.556668933468451,6.87052608618127,-4.76023577891129,4.41379490464674e-06,0.000706795690730765,3.9833163557036,"ILMN_3287033","LOC646785","646785"
-0.77631821412233,6.8591215801931,-4.75790254276816,4.45849092508485e-06,0.000708703358959444,3.97405960741099,"ILMN_2210713","COMMD8","54951"
-0.833000104735547,6.97422680676654,-4.75312665718167,4.55134820514511e-06,0.000713514521016098,3.95512238414431,"ILMN_2414165","PRDM1","639"
-0.500314519508906,6.29553136971729,-4.75214411086816,4.57068246763378e-06,0.000713514521016098,3.95122814205111,"ILMN_1745318","CREM","1390"
-0.708192285266501,6.78216101910878,-4.74797821859969,4.65354379488198e-06,0.000713514521016098,3.93472351600619,"ILMN_1704261","RANGRF","29098"
-0.619582781741918,7.77379034266563,-4.74585844208016,4.69626289268949e-06,0.000713514521016098,3.9263293563004,"ILMN_3187283","LOC100128460","100128460"
-0.843499464262773,7.13235193467019,-4.74545644221992,4.70440692360174e-06,0.000713514521016098,3.92473777607349,"ILMN_2202790","MCFD2","90411"
-0.509400208911075,6.26963128369433,-4.7442674178615,4.72857514425468e-06,0.000713514521016098,3.92003082114028,"ILMN_1747824","ZNF85","7639"
-0.8179207058713,7.23498955859128,-4.7442009111925,4.72993050514515e-06,0.000713514521016098,3.91976756871545,"ILMN_1708160","KPNA2","3838"
-0.506091561693309,6.30659706103606,-4.74147494105977,4.78580837946777e-06,0.000713514521016098,3.90897972637432,"ILMN_1683212","SLC25A32","81034"
-1.00363803842507,12.2101182240611,-4.7352687884691,4.91541558872004e-06,0.000727818179431163,3.88443625591822,"ILMN_2249473","SPTLC1","10558"
-0.952975996651886,10.4704224619614,-4.73030554781061,5.02150251512907e-06,0.000730012418488693,3.86482510322286,"ILMN_2123559","FAM73A","374986"
-1.06729762825562,9.68550108166641,-4.72988888868817,5.03050845040961e-06,0.000730012418488693,3.8631794532989,"ILMN_3302499","LOC730990","730990"
-1.32485430238513,8.05128567663079,-4.72867958157871,5.05673571380926e-06,0.000730012418488693,3.8584037388115,"ILMN_1770293","KLF5","688"
-0.867862234132684,6.92780197348719,-4.72797374623473,5.07210481219172e-06,0.000730012418488693,3.85561671567869,"ILMN_1768913","TSN","7247"
-0.609249485936761,6.45904026322113,-4.72673995568359,5.09907832323955e-06,0.000730012418488693,3.850745771117,"ILMN_2054236","SENP6","26054"
-1.03668844064189,11.258809866702,-4.72430731581435,5.15266833340587e-06,0.000732831473891896,3.84114456409986,"ILMN_3181480","FLJ36131","338999"
-0.612848806770514,6.69599619992811,-4.71559514899287,5.34909687455944e-06,0.000741994071731707,3.8067889612727,"ILMN_1735004","C4orf43","55319"
-0.774913347542105,10.4649722694256,-4.71492022201073,5.36461259046994e-06,0.000741994071731707,3.8041293971495,"ILMN_3262849","LOC100128510","100128510"
-0.962446429579991,7.71116583198746,-4.71453040551705,5.37359378808931e-06,0.000741994071731707,3.80259344455604,"ILMN_3304203","LOC729342","729342"
-0.9562908347417,9.89575423417284,-4.71282308421539,5.41310123449091e-06,0.000741994071731707,3.79586736831487,"ILMN_1677691","LOC648852","648852"
-0.862136626453921,12.4795432823165,-4.71208359528355,5.43030003044957e-06,0.000741994071731707,3.7929546717017,"ILMN_3239135","LOC100132391","100132391"
-1.02797528953689,7.69131627968488,-4.71165626857398,5.44026272631902e-06,0.000741994071731707,3.79127167199594,"ILMN_2362368","U2AF1","7307"
-0.697326120451208,9.30704840240142,-4.71092497917884,5.45735301162649e-06,0.000741994071731707,3.78839179475807,"ILMN_3251605","KLHL28","54813"
-1.14523563876804,8.63527642001653,-4.70747432633295,5.53869764286846e-06,0.000745571388935526,3.77480728276171,"ILMN_3281039","LOC642909","642909"
-0.594092473303297,7.31758781916174,-4.70688776808584,5.55264102223238e-06,0.000745571388935526,3.77249885219034,"ILMN_3202315","LOC643779","643779"
-0.597553141265835,6.8890212530133,-4.70489936150303,5.60016136248076e-06,0.000747203624132952,3.76467495087223,"ILMN_3249435","UBASH3B","84959"
-0.634810775385712,6.45504935778603,-4.70214305611491,5.66668404433089e-06,0.000747203624132952,3.75383358065347,"ILMN_1691485","GTF2H2","2966"
-0.718866844088683,7.07123769643126,-4.70206870763086,5.6684889609494e-06,0.000747203624132952,3.75354121075791,"ILMN_1670664","PPP1R15B","84919"
-0.573368336242625,6.8009003205482,-4.69754167869932,5.77944220494055e-06,0.000747949259334086,3.73574542636729,"ILMN_2052495","DNHL1","284944"
-1.2332895622286,7.95501461929637,-4.69729576397122,5.78552906597111e-06,0.000747949259334086,3.73477909565084,"ILMN_1813975","ADI1","55256"
-1.14926580786009,7.66649110116831,-4.69649881717714,5.80529762782508e-06,0.000747949259334086,3.73164772108135,"ILMN_2231189","HIAT1","64645"
-0.889098243702652,11.8897398841018,-4.69620753185793,5.81253934536619e-06,0.000747949259334086,3.73050329648349,"ILMN_2286014","CATSPER2","117155"
-0.826666648437022,7.99544838474236,-4.69440039232461,5.85766256578677e-06,0.000749295558267327,3.72340443499971,"ILMN_3243871","LOC642076","642076"
-0.992723944241032,9.97716917960357,-4.6911984214465,5.93844649255524e-06,0.000749561348570339,3.71083130399143,"ILMN_3265143","LOC100129502","100129502"
-0.993925347711129,9.61718392835394,-4.69020376773069,5.96375945758619e-06,0.000749561348570339,3.70692690094611,"ILMN_2053538","RHBDL2","54933"
0.83877090387329,7.55532603897185,4.68779190528668,6.02557267405183e-06,0.000752952774957529,3.69746193969113,"ILMN_1740996","CA3","761"
0.899762207004059,12.2527983147509,4.68525742566976,6.09119537096436e-06,0.0007567785145374,3.68751966098542,"ILMN_1740938","APOE","348"
-0.824759697141778,7.22971260584344,-4.67753944677179,6.29531005009411e-06,0.000768237773536938,3.65726797581357,"ILMN_2172588","IKBKB","3551"
-0.913840059867116,7.17484090165101,-4.67738871762494,6.29936138497636e-06,0.000768237773536938,3.65667753909928,"ILMN_1773886","MED21","9412"
-0.928990278152294,9.97111871760845,-4.67673023831572,6.31708970977825e-06,0.000768237773536938,3.65409830673786,"ILMN_1778202","FLJ40722","285966"
-0.786406678603269,6.84504444188563,-4.67132717776218,6.46438868735767e-06,0.000776373081351657,3.6329449175895,"ILMN_3221499","LOC730291","730291"
-0.805085198561177,7.11515148081857,-4.66971288490629,6.50903776327603e-06,0.000777416455063543,3.62662834976196,"ILMN_3258027","LOC100128291","100128291"
-0.824010000547832,8.36047675005123,-4.66540673774588,6.62960177806674e-06,0.000783789910000353,3.60978672879858,"ILMN_3267800","LOC100130276","100130276"
-0.802889386230785,7.03387296468302,-4.66508565796057,6.63867731267572e-06,0.000783789910000353,3.60853142582161,"ILMN_3308808","MIR130A","406919"
-0.903291503673173,11.1109442904951,-4.66266710874118,6.70742591128066e-06,0.000783789910000353,3.59907785103175,"ILMN_2122511","CCBE1","147372"
-0.517608043696957,6.36201536927085,-4.66087470666001,6.75881905581982e-06,0.000785549195423187,3.59207409028628,"ILMN_2057389","PEX3","8504"
-0.828069162248682,6.83580910751185,-4.65900180109503,6.81292672998385e-06,0.000787603476196743,3.58475789639496,"ILMN_2212156","PPIG","9360"
-0.904556612183977,11.7282674410287,-4.65392739529146,6.96163531833137e-06,0.000799442680199322,3.56494652909524,"ILMN_2415979","KIAA1751","85452"
-0.893871766279777,7.32725359027066,-4.65235228877116,7.00842889131859e-06,0.000799442680199322,3.55880029417076,"ILMN_2062524","RBBP4","5928"
-0.954277100654118,7.5662785139253,-4.64904561884532,7.10765426958377e-06,0.00080446738219823,3.54590233454594,"ILMN_2356955","PLAGL1","5325"
-0.81177537473137,7.69172547369563,-4.64504188636451,7.22961332290825e-06,0.000807673726094988,3.53029453096192,"ILMN_2215640","TUBA3D","113457"
-0.525938587186528,7.11405563263158,-4.64403624237786,7.26056266104411e-06,0.000807673726094988,3.52637578449818,"ILMN_3285742","LOC100131786","100131786"
-0.945108758725101,7.43344925037119,-4.64311946603608,7.28888848300717e-06,0.000807673726094988,3.52280388239071,"ILMN_1679450","LOC730746","730746"
-0.51067886405649,6.42288475239074,-4.64141769337691,7.34175161165477e-06,0.000807673726094988,3.51617490209296,"ILMN_2125590","LOC401252","401252"
-0.851161828076436,8.57097777521468,-4.63976839308871,7.39333788168155e-06,0.000807673726094988,3.50975204215866,"ILMN_2047885","PCDHB9","56127"
-0.795408980204782,6.75777572524282,-4.63963545029718,7.39751122984585e-06,0.000807673726094988,3.50923439773435,"ILMN_1680192","APOBEC3A","200315"
-1.04044491295733,9.6279686064284,-4.63831567650929,7.43906520660926e-06,0.000808129204203412,3.5040961419841,"ILMN_2207505","LEP","3952"
-0.760703225827242,7.30110653950004,-4.63413697497188,7.57212618661802e-06,0.000818471119511542,3.48783443230275,"ILMN_2128923","HCCS","3052"
-0.505492215120822,6.7542785808424,-4.63192871726716,7.64336797636106e-06,0.000819080031073522,3.47924524444171,"ILMN_1662409","LOC440525","440525"
-0.865289200846509,7.21405271865866,-4.63161512837322,7.65353715777831e-06,0.000819080031073522,3.47802576327205,"ILMN_2204983","DCTN6","10671"
-0.818753423096883,9.97143381379442,-4.62810846778795,7.76814583707754e-06,0.000824324824284123,3.46439328281541,"ILMN_3187425","LOC100127975","100127975"
-0.871424692845024,11.2019320107864,-4.62778479310475,7.77880766740499e-06,0.000824324824284123,3.46313535366137,"ILMN_3294213","LOC401098","401098"
-1.09114212484743,7.82693625316212,-4.62146320836417,7.98989471333065e-06,0.000842563628842839,3.43858028161752,"ILMN_3211463","LOC644037","644037"
-0.978184892990506,7.5690645000473,-4.61173816097578,8.32546179859168e-06,0.000867556037187815,3.4008538976031,"ILMN_2211672","TSNAX","7257"
-0.87555722082048,10.3627628481114,-4.61111881197393,8.34728724836088e-06,0.000867556037187815,3.39845326346334,"ILMN_1690114","PTPLAD2","401494"
-0.652798734179048,6.93574100086498,-4.60848882671343,8.44058280858496e-06,0.000868897710266617,3.38826196084313,"ILMN_3200421","LOC641746","641746"
-0.540833406121841,6.86894811106018,-4.60235853360107,8.66197031350593e-06,0.000883275821874393,3.36452366508451,"ILMN_1768558","LOC727848","727848"
-1.29280981308817,8.69921758586944,-4.59998172370089,8.74930423856989e-06,0.000887992765396262,3.35532630594685,"ILMN_3199929","LOC390183","390183"
-1.10031801967462,11.0182695890416,-4.59670348291162,8.87115569160849e-06,0.000896152540846693,3.34264657230471,"ILMN_1680279","USP49","25862"
-0.67136108703815,8.23698308582013,-4.59345317744134,8.99358439331146e-06,0.000904294453091196,3.33008155762888,"ILMN_1699383","POLR2J4","84820"
-0.724879044128911,6.84460466636308,-4.59081848840129,9.09401943728746e-06,0.000910159778681853,3.3199012659377,"ILMN_2083818","EXOC8","149371"
-0.683837056398558,6.55374393827757,-4.5870355983937,9.24011840237457e-06,0.00092052018259232,3.30529202885839,"ILMN_2400663","AKAP9","10142"
-0.79157717568444,11.8791859656487,-4.58282115073469,9.40555091610771e-06,0.000927532832377086,3.28902676117708,"ILMN_3237177","FAM175A","84142"
-0.98993684431868,11.9621232334442,-4.58106709435406,9.47524281864281e-06,0.000927532832377086,3.28226044259476,"ILMN_2075794","NLRP8","126205"
-0.520573072633372,6.48754625196399,-4.58034619468149,9.5040296865668e-06,0.000927532832377086,3.27948011552956,"ILMN_1783303","HSP90AB4P","664618"
-0.513411915220374,6.885511134516,-4.57470990754353,9.73202351931553e-06,0.000934237304267587,3.25775368588519,"ILMN_3200484","LOC126235","126235"
-0.794206460301624,7.44171777360069,-4.57304303721863,9.80045483176615e-06,0.000934237304267587,3.25133217254088,"ILMN_2405023","PPP1CB","5500"
-0.746546288436273,7.32802019594954,-4.57302170684921,9.801333523934e-06,0.000934237304267587,3.25125000999745,"ILMN_2178618","WDR44","54521"
-0.909367408625445,11.3439685615983,-4.5727573068574,9.81223163782195e-06,0.000934237304267587,3.2502315903598,"ILMN_2407851","IL17RD","54756"
-0.828753793467074,7.1685613638115,-4.57072481650914,9.89639849557209e-06,0.000934237304267587,3.24240428917556,"ILMN_2069821","C4orf32","132720"
-0.724451569769636,6.82061966445013,-4.5685977472498,9.98522740467197e-06,0.000936295576551153,3.23421555043019,"ILMN_3268993","LOC100130556","100130556"
-0.90687485159523,12.0386072229906,-4.5681309586358,1.00048236739438e-05,0.000936295576551153,3.23241890163687,"ILMN_3225102","ZNF738","148203"
-0.89164471413327,7.07651927477835,-4.5627625213048,1.02328790356884e-05,0.000950258011981913,3.21176592398643,"ILMN_2129886","ABCA8","10351"
-0.900938212632718,7.33779756755634,-4.56184780687866,1.02722333342207e-05,0.000950258011981913,3.20824873272996,"ILMN_1692116","LOC650321","650321"
0.905020340270996,9.3227613153842,4.56119871122578,1.03002482420539e-05,0.000950258011981913,3.20575319993444,"ILMN_1738552","SLC1A3","6507"
-0.608951478702045,6.72889299239319,-4.55953690406971,1.03723078381943e-05,0.000950258011981913,3.19936538085628,"ILMN_2399571","CBY1","25776"
-0.740574037351258,7.00654482197173,-4.55950252263023,1.03738038129212e-05,0.000950258011981913,3.19923324052466,"ILMN_2184556","SLC4A4","8671"
-0.956476809803902,7.49145973257079,-4.55525613568937,1.05601771563224e-05,0.000958905831810247,3.18291859079509,"ILMN_3270542","LOC100128525","100128525"
-0.954969041790997,7.10369772672824,-4.55432934237604,1.06012810529489e-05,0.000958905831810247,3.17935936226423,"ILMN_2120917","CTR9","9646"
-0.97450195012817,10.0642774828685,-4.53796908388729,1.13527741291069e-05,0.00101835797146487,3.11661960187688,"ILMN_3274790","LOC648921","648921"
-0.535091345191268,6.47124004173607,-4.53504186183782,1.14925412245192e-05,0.00102323287471558,3.10541195620425,"ILMN_2171783","CPEB3","22849"
-0.595953675751211,6.58944399073396,-4.53484947534843,1.15017850197005e-05,0.00102323287471558,3.10467554428016,"ILMN_3305447","LOC729898","729898"
-0.925506321947554,10.5788542371025,-4.53105109705183,1.1685763858855e-05,0.00103465447818284,3.09014103205055,"ILMN_1673421","LOC440704","440704"
-0.796154860812069,6.85899008043693,-4.52982732694192,1.17456403022242e-05,0.00103465447818284,3.08546022487507,"ILMN_2207562","C4orf16","55435"
-0.872663364014476,6.96435592328485,-4.52925481631114,1.17737534292246e-05,0.00103465447818284,3.08327075201973,"ILMN_2365196","PDCD10","11235"
-0.610020035599449,6.37951132798728,-4.52822080281044,1.18246930561055e-05,0.00103492394529105,3.07931686589287,"ILMN_1813197","SLITRK6","84189"
-0.657112327358828,6.97581861250509,-4.52502142891875,1.19836557591844e-05,0.00104041233012871,3.06708733318706,"ILMN_1701289","MGC40489","146880"
-0.758725123511298,7.07935507842579,-4.51412650128441,1.25405690882506e-05,0.00108008773924224,3.0254906502649,"ILMN_3274351","LOC644037","644037"
-0.756025611848269,8.78327732045523,-4.51043600119611,1.27348074447718e-05,0.00109246455294078,3.01141754099147,"ILMN_2233050","PLA2G2D","26279"
-0.837576549611617,7.57826549328855,-4.50222711276345,1.31773057209695e-05,0.00112096874480926,2.98014550765159,"ILMN_3298829","LOC729505","729505"
-0.741304604810482,7.04645625927855,-4.50219393848604,1.31791236684464e-05,0.00112096874480926,2.98001921653496,"ILMN_1798940","LOC644131","644131"
-0.86126619405782,7.35698779863241,-4.50140115768438,1.32226399262818e-05,0.00112096874480926,2.97700138967021,"ILMN_3204890","LOC345041","345041"
-1.24677531663687,9.35875602088115,-4.4974022784482,1.34442592204881e-05,0.00113111662964088,2.96178524716684,"ILMN_1698100","ANXA2P1","303"
-0.761869875423386,11.3120346341056,-4.49659179673347,1.34896103926027e-05,0.00113111662964088,2.95870252911965,"ILMN_1711073","LOC653489","653489"
-1.20450193986777,8.66369637118387,-4.49641878776203,1.34993103176681e-05,0.00113111662964088,2.95804453311016,"ILMN_1779852","LOC387934","387934"
-0.784658039598833,9.08778971865947,-4.49486803494885,1.35865553550797e-05,0.00113403148133634,2.95214749152829,"ILMN_2322375","MAFF","23764"
-0.629799066304022,6.50312047538475,-4.4896348829117,1.38849978631081e-05,0.00115068264546117,2.93225877568842,"ILMN_1692041","POT1","25913"
-0.859071530426064,12.1409711130881,-4.48655166598876,1.40637762796705e-05,0.00116042257867907,2.92054915567873,"ILMN_2106658","BLZF1","8548"
-0.814965948773107,9.59274381996075,-4.48500089066845,1.41545328362501e-05,0.00116248157765011,2.91466183568075,"ILMN_3249244","TMEM106A","113277"
-0.623048421519146,10.8173294029403,-4.48429079614373,1.41962779396628e-05,0.00116248157765011,2.91196656769429,"ILMN_3247256","LOC646996","646996"
-0.561249388435229,6.76932824518398,-4.48290128274011,1.42783080106941e-05,0.00116478665122711,2.90669340168152,"ILMN_2376142","UBE2W","55284"
-0.811788397066807,7.70015646762209,-4.47996363207782,1.44532376520937e-05,0.00117462440437204,2.89554917611258,"ILMN_3246097","LOC649839","649839"
-0.834070267262146,7.04869669489433,-4.47529788621736,1.47353198536665e-05,0.00119306421197214,2.87786066740667,"ILMN_2057220","HRSP12","10247"
-0.751156053000353,6.90756944371641,-4.47119732940866,1.4987601710025e-05,0.00120005178045394,2.86232642228081,"ILMN_2373073","LIG4","3981"
-0.524034228068068,6.90330053953945,-4.47019001245047,1.50502089836092e-05,0.00120005178045394,2.85851203182058,"ILMN_1675541","EEF1B2","1933"
-0.540772429368045,7.52366905596705,-4.46959767571099,1.5087141670417e-05,0.00120005178045394,2.8562693448543,"ILMN_3234384","LOC728953","728953"
-0.905099427809322,12.1345954617337,-4.46940489506947,1.50991805108461e-05,0.00120005178045394,2.85553949346407,"ILMN_2219618","LOC90586","90586"
-0.894463279659707,7.14977293488509,-4.46705639890624,1.52465848838815e-05,0.00120714032916717,2.84665020352553,"ILMN_2050761","EIF4E","1977"
-1.20392425286118,8.25103302725754,-4.4662099954668,1.53000485795081e-05,0.00120714032916717,2.84344735311415,"ILMN_1803742","CAPZA1","829"
-0.614293811840373,6.56726024150248,-4.4632472953183,1.54886147934588e-05,0.00121440276127655,2.83223991938389,"ILMN_1652716","THEX1","90459"
-0.982348121817728,7.50739415271163,-4.4621250625364,1.55606237798873e-05,0.00121440276127655,2.82799616356067,"ILMN_2133316","GIMAP7","168537"
-0.734113951597883,6.7455829504973,-4.45787614510614,1.5836189844199e-05,0.00122704929050858,2.8119361115853,"ILMN_1774689","TUSC3","7991"
-0.605838219614792,7.54884994458333,-4.45615635088492,1.59490582739921e-05,0.00123138122059701,2.80543894439183,"ILMN_2059844","ANKRD44","91526"
-1.05975133211687,7.41664362379263,-4.45366180651101,1.61141497638498e-05,0.00123530386381172,2.79601825828596,"ILMN_1702609","B3GNT5","84002"
-0.618480073988679,12.7509417699439,-4.45276720593658,1.61737550370552e-05,0.00123549200138184,2.79264076315359,"ILMN_2051900","EID2B","126272"
-0.683610814718268,9.0683211778332,-4.45025218430034,1.63424643585789e-05,0.00124398378346394,2.7831482610324,"ILMN_2209993","PLIN5","440503"
-0.794809824258443,6.95776471449849,-4.44592284285236,1.66368538352264e-05,0.00125753673499974,2.76681749745731,"ILMN_1660812","C14orf11","55837"
-0.583914624229565,6.50294945572267,-4.44360352032294,1.67966570847278e-05,0.00126519210054929,2.7580737326433,"ILMN_2077733","C12orf30","80018"
